order_id,order_date,delivery_date,component_id,component_name,cost_per_unit,quantity,supplier_id,supplier_name,supplier_region,geopolitical_risk,avg_quality_score,is_critical,region,delivered_on_time,shipping_cost,weather_event,defect_rate
O03108,2024-01-12,2024-02-06,C001,Semiconductor A,25.0,6307,S001,Supplier A,APAC,0.7,92.1,True,EMEA,Yes,1413.57,Flood,1.73
O03109,2024-04-22,2024-05-04,C005,Inductor Z,3.0,3777,S001,Supplier A,APAC,0.7,92.1,False,APAC,No,472.87,Typhoon,0.57
O03110,2023-11-06,2023-12-04,C005,Inductor Z,3.0,6261,S001,Supplier A,APAC,0.7,92.1,False,EMEA,Yes,1017.84,Typhoon,0.92
O03111,2023-01-27,2023-02-20,C003,Resistor X,0.8,9698,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,1227.39,Earthquake,0.86
O03112,2023-01-25,2023-02-21,C001,Semiconductor A,25.0,5675,S001,Supplier A,APAC,0.7,92.1,True,APAC,Yes,823.6,Flood,1.35
O03113,2024-04-08,2024-04-25,C005,Inductor Z,3.0,5676,S001,Supplier A,APAC,0.7,92.1,False,APAC,No,412.84,Earthquake,0.9
O03114,2023-11-01,2023-11-24,C005,Inductor Z,3.0,4859,S001,Supplier A,APAC,0.7,92.1,False,Americas,Yes,1375.98,NA,1.69
O03115,2023-07-19,2023-08-01,C003,Resistor X,0.8,8531,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,1209.42,NA,1.13
O03116,2024-01-06,2024-01-30,C005,Inductor Z,3.0,7276,S001,Supplier A,APAC,0.7,92.1,False,EMEA,Yes,421.91,NA,1.4
O03117,2023-11-22,2023-12-19,C003,Resistor X,0.8,8618,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,364.34,Flood,0.62
O03118,2024-03-07,2024-04-04,C001,Semiconductor A,25.0,2450,S001,Supplier A,APAC,0.7,92.1,True,Americas,Yes,292.89,Earthquake,2.02
O03119,2024-01-10,2024-02-01,C004,Semiconductor X,22.5,1312,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,1266.0,NA,1.83
O03120,2023-04-07,2023-05-07,C005,Inductor Z,3.0,7503,S001,Supplier A,APAC,0.7,92.1,False,APAC,Yes,1368.33,Typhoon,1.26
O03121,2024-01-20,2024-02-12,C003,Resistor X,0.8,4403,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,1403.07,NA,0.69
O03122,2023-08-06,2023-08-26,C002,Capacitor B,1.2,2719,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,879.99,Typhoon,1.25
O03123,2023-02-12,2023-02-27,C001,Semiconductor A,25.0,586,S001,Supplier A,APAC,0.7,92.1,True,EMEA,Yes,472.9,Flood,1.32
O03124,2024-03-10,2024-04-01,C004,Semiconductor X,22.5,1442,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,951.56,Flood,0.93
O03125,2023-02-10,2023-02-28,C005,Inductor Z,3.0,5614,S001,Supplier A,APAC,0.7,92.1,False,Americas,No,949.37,NA,1.87
O03126,2023-12-03,2024-01-11,C005,Inductor Z,3.0,9485,S001,Supplier A,APAC,0.7,92.1,False,APAC,No,1019.36,NA,0.55
O03127,2023-08-28,2023-09-20,C004,Semiconductor X,22.5,5271,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,392.15,Typhoon,1.66
O03128,2023-04-17,2023-05-04,C005,Inductor Z,3.0,6222,S001,Supplier A,APAC,0.7,92.1,False,EMEA,No,316.26,Earthquake,1.54
O03129,2023-10-03,2023-11-06,C005,Inductor Z,3.0,7713,S001,Supplier A,APAC,0.7,92.1,False,Americas,Yes,1449.54,NA,1.29
O03130,2023-04-10,2023-04-19,C003,Resistor X,0.8,427,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,1169.97,NA,0.96
O03131,2023-05-04,2023-06-08,C005,Inductor Z,3.0,270,S001,Supplier A,APAC,0.7,92.1,False,APAC,Yes,523.21,Flood,1.48
O03132,2023-08-31,2023-09-19,C005,Inductor Z,3.0,5263,S001,Supplier A,APAC,0.7,92.1,False,Americas,Yes,654.43,NA,0.63
O03133,2023-01-22,2023-02-14,C004,Semiconductor X,22.5,8801,S003,Supplier C,Americas,0.5,93.2,True,APAC,Yes,626.52,Flood,1.75
O03134,2024-01-03,2024-01-16,C005,Inductor Z,3.0,5469,S001,Supplier A,APAC,0.7,92.1,False,EMEA,Yes,279.3,NA,1.52
O03135,2024-01-01,2024-01-20,C002,Capacitor B,1.2,1241,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,1377.51,Earthquake,1.22
O03136,2023-04-16,2023-05-03,C004,Semiconductor X,22.5,2391,S003,Supplier C,Americas,0.5,93.2,True,APAC,Yes,1389.52,NA,1.48
O03137,2023-09-18,2023-10-16,C003,Resistor X,0.8,9411,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,518.95,NA,0.49
O03138,2023-01-31,2023-03-04,C005,Inductor Z,3.0,5570,S001,Supplier A,APAC,0.7,92.1,False,APAC,Yes,907.92,Typhoon,1.74
O03139,2023-11-21,2023-12-05,C003,Resistor X,0.8,4135,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,311.73,NA,0.87
O03140,2023-05-03,2023-05-26,C004,Semiconductor X,22.5,3146,S003,Supplier C,Americas,0.5,93.2,True,APAC,Yes,664.19,NA,1.42
O03141,2023-05-29,2023-06-10,C004,Semiconductor X,22.5,797,S003,Supplier C,Americas,0.5,93.2,True,APAC,Yes,1058.03,Flood,0.06
O03142,2023-09-06,2023-09-16,C004,Semiconductor X,22.5,2695,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,908.11,Typhoon,0.95
O03143,2023-07-29,2023-08-03,C004,Semiconductor X,22.5,4185,S003,Supplier C,Americas,0.5,93.2,True,APAC,Yes,583.48,Flood,0.7
O03144,2024-02-18,2024-03-02,C004,Semiconductor X,22.5,6853,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,299.51,NA,1.22
O03145,2024-05-05,2024-05-20,C004,Semiconductor X,22.5,3454,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,635.19,Earthquake,1.24
O03146,2024-02-29,2024-03-13,C004,Semiconductor X,22.5,6216,S003,Supplier C,Americas,0.5,93.2,True,APAC,Yes,1452.33,NA,0.65
O03147,2023-10-07,2023-10-17,C005,Inductor Z,3.0,3606,S001,Supplier A,APAC,0.7,92.1,False,EMEA,Yes,210.75,NA,1.14
O03148,2023-04-17,2023-05-05,C004,Semiconductor X,22.5,8441,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,1334.07,NA,0.94
O03149,2023-12-13,2023-12-26,C003,Resistor X,0.8,8764,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,1181.47,NA,0.55
O03150,2024-02-11,2024-02-22,C003,Resistor X,0.8,9526,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,No,735.29,NA,1.42
O03151,2023-07-25,2023-08-07,C004,Semiconductor X,22.5,158,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,940.57,NA,0.82
O03152,2024-01-26,2024-03-03,C005,Inductor Z,3.0,8441,S001,Supplier A,APAC,0.7,92.1,False,EMEA,Yes,790.65,NA,0.05
O03153,2023-02-27,2023-03-26,C003,Resistor X,0.8,5484,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,898.93,Typhoon,0.81
O03154,2023-03-05,2023-03-24,C004,Semiconductor X,22.5,3320,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,227.65,Typhoon,0.48
O03155,2023-03-03,2023-04-07,C005,Inductor Z,3.0,6387,S001,Supplier A,APAC,0.7,92.1,False,Americas,Yes,1290.89,NA,0.68
O03156,2023-04-14,2023-05-03,C001,Semiconductor A,25.0,9777,S001,Supplier A,APAC,0.7,92.1,True,APAC,No,855.04,Flood,0.88
O03157,2023-09-10,2023-09-26,C005,Inductor Z,3.0,7361,S001,Supplier A,APAC,0.7,92.1,False,Americas,Yes,1047.47,NA,1.55
O03158,2024-01-10,2024-01-22,C002,Capacitor B,1.2,4752,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,1189.28,Typhoon,1.66
O03159,2023-02-18,2023-03-02,C003,Resistor X,0.8,304,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,1009.5,NA,1.16
O03160,2023-09-20,2023-10-15,C002,Capacitor B,1.2,479,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,No,442.18,NA,0.7
O03161,2023-06-28,2023-07-11,C002,Capacitor B,1.2,747,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,1400.98,NA,1.23
O03162,2024-03-17,2024-03-29,C002,Capacitor B,1.2,670,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,No,1141.41,NA,0.77
O03163,2023-03-10,2023-03-15,C004,Semiconductor X,22.5,4679,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,286.17,NA,0.65
O03164,2023-12-20,2024-01-12,C004,Semiconductor X,22.5,4558,S003,Supplier C,Americas,0.5,93.2,True,APAC,No,329.62,NA,0.42
O03165,2023-07-10,2023-08-08,C003,Resistor X,0.8,9124,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,1036.22,NA,0.12
O03166,2024-01-01,2024-01-25,C004,Semiconductor X,22.5,2466,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,387.46,NA,0.81
O03167,2023-01-15,2023-02-07,C004,Semiconductor X,22.5,9242,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,817.07,Earthquake,1.08
O03168,2024-03-19,2024-04-11,C003,Resistor X,0.8,3103,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,430.69,NA,0.95
O03169,2024-02-11,2024-02-20,C003,Resistor X,0.8,329,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,544.52,Earthquake,0.79
O03170,2023-03-30,2023-04-17,C002,Capacitor B,1.2,8842,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,1276.97,NA,0.53
O03171,2023-06-06,2023-06-23,C002,Capacitor B,1.2,1725,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,1093.8,NA,1.3
O03172,2023-01-07,2023-01-16,C004,Semiconductor X,22.5,7450,S003,Supplier C,Americas,0.5,93.2,True,APAC,Yes,1102.8,NA,0.34
O03173,2024-02-03,2024-02-09,C002,Capacitor B,1.2,5592,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,1213.26,NA,1.39
O03174,2024-01-05,2024-01-14,C004,Semiconductor X,22.5,6004,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,455.57,Flood,0.5
O03175,2023-01-06,2023-01-26,C001,Semiconductor A,25.0,5228,S001,Supplier A,APAC,0.7,92.1,True,EMEA,Yes,239.03,NA,1.12
O03176,2023-03-11,2023-03-26,C002,Capacitor B,1.2,9325,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,No,1455.41,NA,0.27
O03177,2023-11-12,2023-12-01,C002,Capacitor B,1.2,667,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,1050.65,NA,0.75
O03178,2023-02-25,2023-03-13,C001,Semiconductor A,25.0,6336,S001,Supplier A,APAC,0.7,92.1,True,Americas,Yes,936.28,Earthquake,1.99
O03179,2024-03-28,2024-04-04,C004,Semiconductor X,22.5,8220,S003,Supplier C,Americas,0.5,93.2,True,APAC,Yes,385.3,NA,1.26
O03180,2023-06-11,2023-07-08,C003,Resistor X,0.8,6776,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,1230.05,Typhoon,1.49
O03181,2023-03-27,2023-04-23,C005,Inductor Z,3.0,1220,S001,Supplier A,APAC,0.7,92.1,False,EMEA,No,816.15,NA,1.76
O03182,2023-06-06,2023-06-18,C003,Resistor X,0.8,2470,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,1272.57,NA,0.45
O03183,2023-04-05,2023-04-21,C002,Capacitor B,1.2,6609,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,220.02,NA,0.83
O03184,2024-04-11,2024-05-04,C002,Capacitor B,1.2,1448,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,384.49,Earthquake,0.61
O03185,2023-10-26,2023-11-13,C001,Semiconductor A,25.0,7408,S001,Supplier A,APAC,0.7,92.1,True,APAC,Yes,1237.19,Typhoon,2.17
O03186,2023-11-12,2023-11-17,C004,Semiconductor X,22.5,3092,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,746.87,Earthquake,0.4
O03187,2023-02-18,2023-03-02,C003,Resistor X,0.8,7805,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,No,731.67,Earthquake,1.45
O03188,2024-02-23,2024-03-13,C005,Inductor Z,3.0,494,S001,Supplier A,APAC,0.7,92.1,False,APAC,Yes,1461.66,Earthquake,1.95
O03189,2024-04-30,2024-05-16,C003,Resistor X,0.8,5983,S002,Supplier B,EMEA,0.3,95.4,False,APAC,No,959.65,NA,1.91
O03190,2023-01-19,2023-01-28,C004,Semiconductor X,22.5,9520,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,1067.64,NA,0.8
O03191,2024-04-17,2024-05-23,C005,Inductor Z,3.0,7142,S001,Supplier A,APAC,0.7,92.1,False,Americas,Yes,902.64,Typhoon,1.86
O03192,2024-01-11,2024-02-04,C003,Resistor X,0.8,6876,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,No,531.89,Flood,2.14
O03193,2023-12-12,2024-01-04,C005,Inductor Z,3.0,7695,S001,Supplier A,APAC,0.7,92.1,False,APAC,Yes,693.18,NA,1.19
O03194,2023-09-27,2023-10-15,C005,Inductor Z,3.0,4340,S001,Supplier A,APAC,0.7,92.1,False,APAC,Yes,230.73,Earthquake,0.73
O03195,2024-02-25,2024-03-22,C004,Semiconductor X,22.5,1551,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,1469.74,NA,0.06
O03196,2023-09-09,2023-09-28,C001,Semiconductor A,25.0,9393,S001,Supplier A,APAC,0.7,92.1,True,EMEA,Yes,369.82,Typhoon,1.86
O03197,2023-01-26,2023-02-17,C001,Semiconductor A,25.0,8768,S001,Supplier A,APAC,0.7,92.1,True,EMEA,Yes,1413.28,NA,0.56
O03198,2024-05-07,2024-06-09,C005,Inductor Z,3.0,3333,S001,Supplier A,APAC,0.7,92.1,False,EMEA,Yes,1221.05,NA,1.31
O03199,2023-05-18,2023-06-13,C005,Inductor Z,3.0,7457,S001,Supplier A,APAC,0.7,92.1,False,Americas,Yes,1427.91,NA,1.72
O03200,2023-03-02,2023-03-14,C002,Capacitor B,1.2,8747,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,733.28,NA,1.09
O03201,2023-03-17,2023-04-13,C002,Capacitor B,1.2,2855,S002,Supplier B,EMEA,0.3,95.4,False,APAC,No,285.69,NA,1.21
O03202,2023-12-18,2024-01-15,C004,Semiconductor X,22.5,338,S003,Supplier C,Americas,0.5,93.2,True,APAC,Yes,667.06,NA,1.11
O03203,2024-01-25,2024-02-05,C002,Capacitor B,1.2,437,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,223.63,Flood,1.64
O03204,2024-02-11,2024-02-25,C002,Capacitor B,1.2,6707,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,789.47,Flood,0.52
O03205,2023-01-03,2023-01-13,C005,Inductor Z,3.0,9467,S001,Supplier A,APAC,0.7,92.1,False,APAC,Yes,1198.55,Flood,1.16
O03206,2023-05-10,2023-05-23,C001,Semiconductor A,25.0,143,S001,Supplier A,APAC,0.7,92.1,True,EMEA,Yes,230.09,NA,1.11
O03207,2024-01-21,2024-02-23,C005,Inductor Z,3.0,3951,S001,Supplier A,APAC,0.7,92.1,False,APAC,Yes,380.52,Typhoon,1.92
O03208,2024-01-15,2024-02-07,C004,Semiconductor X,22.5,9556,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,1144.78,Earthquake,1.45
O03209,2023-01-23,2023-02-14,C005,Inductor Z,3.0,5618,S001,Supplier A,APAC,0.7,92.1,False,Americas,Yes,590.26,NA,1.73
O03210,2023-09-03,2023-09-16,C004,Semiconductor X,22.5,765,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,265.86,Flood,1.59
O03211,2023-05-22,2023-06-22,C005,Inductor Z,3.0,7219,S001,Supplier A,APAC,0.7,92.1,False,Americas,Yes,354.36,NA,0.91
O03212,2024-05-02,2024-05-21,C002,Capacitor B,1.2,1674,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,880.41,NA,1.83
O03213,2023-12-06,2024-01-04,C001,Semiconductor A,25.0,6151,S001,Supplier A,APAC,0.7,92.1,True,Americas,Yes,1102.59,NA,2.26
O03214,2024-01-24,2024-02-16,C002,Capacitor B,1.2,5163,S002,Supplier B,EMEA,0.3,95.4,False,APAC,No,395.11,NA,1.37
O03215,2024-02-17,2024-03-14,C003,Resistor X,0.8,6047,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,464.49,NA,1.89
O03216,2023-07-30,2023-08-04,C004,Semiconductor X,22.5,6245,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,1426.48,Flood,0.17
O03217,2023-05-26,2023-06-18,C003,Resistor X,0.8,4578,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,No,1322.2,Typhoon,0.74
O03218,2024-01-02,2024-01-08,C002,Capacitor B,1.2,9119,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,379.33,Earthquake,0.63
O03219,2024-02-19,2024-03-04,C001,Semiconductor A,25.0,8932,S001,Supplier A,APAC,0.7,92.1,True,Americas,Yes,1383.32,Earthquake,1.86
O03220,2024-04-16,2024-04-25,C002,Capacitor B,1.2,8510,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,780.76,NA,0.47
O03221,2024-05-07,2024-05-24,C002,Capacitor B,1.2,8797,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,650.65,NA,1.38
O03222,2023-12-19,2024-01-03,C003,Resistor X,0.8,7760,S002,Supplier B,EMEA,0.3,95.4,False,Americas,No,495.62,NA,1.69
O03223,2023-07-30,2023-08-13,C002,Capacitor B,1.2,3741,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,647.77,Typhoon,1.35
O03224,2023-05-31,2023-06-12,C001,Semiconductor A,25.0,1651,S001,Supplier A,APAC,0.7,92.1,True,APAC,Yes,1490.24,Flood,1.64
O03225,2023-12-26,2024-01-15,C005,Inductor Z,3.0,2003,S001,Supplier A,APAC,0.7,92.1,False,Americas,Yes,1092.6,NA,1.01
O03226,2024-02-07,2024-03-03,C002,Capacitor B,1.2,5768,S002,Supplier B,EMEA,0.3,95.4,False,Americas,No,933.8,NA,0.58
O03227,2023-02-28,2023-03-06,C004,Semiconductor X,22.5,9956,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,424.76,NA,1.62
O03228,2023-07-29,2023-08-03,C004,Semiconductor X,22.5,2193,S003,Supplier C,Americas,0.5,93.2,True,APAC,Yes,930.02,Flood,1.39
O03229,2023-02-14,2023-02-19,C004,Semiconductor X,22.5,2979,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,460.65,NA,0.98
O03230,2023-02-05,2023-02-21,C004,Semiconductor X,22.5,581,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,1051.32,NA,0.79
O03231,2023-01-06,2023-01-26,C003,Resistor X,0.8,7230,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,1176.86,NA,0.01
O03232,2023-06-09,2023-06-26,C003,Resistor X,0.8,5104,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,1051.62,NA,0.46
O03233,2023-04-23,2023-05-18,C004,Semiconductor X,22.5,512,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,339.19,NA,1.96
O03234,2023-01-04,2023-01-20,C002,Capacitor B,1.2,3458,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,1453.25,NA,0.36
O03235,2023-05-13,2023-05-25,C002,Capacitor B,1.2,7011,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,308.0,Typhoon,1.09
O03236,2023-03-25,2023-04-09,C002,Capacitor B,1.2,2167,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,1273.87,Earthquake,1.5
O03237,2023-08-20,2023-08-25,C004,Semiconductor X,22.5,6953,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,1114.67,Typhoon,0.37
O03238,2024-05-02,2024-05-11,C004,Semiconductor X,22.5,4622,S003,Supplier C,Americas,0.5,93.2,True,EMEA,No,1478.63,Flood,1.09
O03239,2024-03-12,2024-04-03,C004,Semiconductor X,22.5,4516,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,1227.14,NA,1.47
O03240,2024-02-29,2024-03-07,C004,Semiconductor X,22.5,9572,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,278.12,NA,1.01
O03241,2023-01-19,2023-02-11,C001,Semiconductor A,25.0,1883,S001,Supplier A,APAC,0.7,92.1,True,Americas,No,1248.16,NA,2.93
O03242,2023-09-05,2023-09-24,C005,Inductor Z,3.0,2157,S001,Supplier A,APAC,0.7,92.1,False,APAC,No,505.88,NA,0.67
O03243,2023-01-28,2023-02-11,C003,Resistor X,0.8,6299,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,911.99,NA,1.53
O03244,2023-06-22,2023-07-27,C001,Semiconductor A,25.0,4241,S001,Supplier A,APAC,0.7,92.1,True,APAC,Yes,985.98,NA,1.41
O03245,2023-05-12,2023-06-04,C003,Resistor X,0.8,381,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,1460.87,Earthquake,1.39
O03246,2024-02-15,2024-02-29,C003,Resistor X,0.8,1540,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,1196.34,NA,1.22
O03247,2023-09-10,2023-10-14,C005,Inductor Z,3.0,9118,S001,Supplier A,APAC,0.7,92.1,False,EMEA,Yes,304.4,NA,1.13
O03248,2023-01-02,2023-01-28,C002,Capacitor B,1.2,5125,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,492.95,Earthquake,1.11
O03249,2023-09-14,2023-10-05,C003,Resistor X,0.8,1161,S002,Supplier B,EMEA,0.3,95.4,False,Americas,No,886.71,NA,0.07
O03250,2023-10-02,2023-10-07,C004,Semiconductor X,22.5,6738,S003,Supplier C,Americas,0.5,93.2,True,EMEA,No,537.57,NA,1.3
O03251,2024-02-23,2024-03-07,C001,Semiconductor A,25.0,3077,S001,Supplier A,APAC,0.7,92.1,True,EMEA,No,318.44,NA,1.65
O03252,2023-12-03,2023-12-31,C002,Capacitor B,1.2,3155,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,521.27,NA,1.32
O03253,2023-01-27,2023-02-10,C004,Semiconductor X,22.5,8748,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,751.05,NA,1.53
O03254,2023-02-21,2023-03-20,C002,Capacitor B,1.2,8377,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,700.57,NA,1.18
O03255,2023-02-01,2023-02-28,C002,Capacitor B,1.2,9843,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,780.74,Flood,1.07
O03256,2024-04-12,2024-05-22,C005,Inductor Z,3.0,1565,S001,Supplier A,APAC,0.7,92.1,False,APAC,Yes,1249.86,NA,1.06
O03257,2023-06-02,2023-06-22,C002,Capacitor B,1.2,4043,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,No,339.02,Earthquake,0.64
O03258,2023-10-29,2023-12-04,C001,Semiconductor A,25.0,9189,S001,Supplier A,APAC,0.7,92.1,True,APAC,Yes,739.42,Earthquake,2.09
O03259,2024-03-28,2024-04-06,C004,Semiconductor X,22.5,5912,S003,Supplier C,Americas,0.5,93.2,True,APAC,Yes,1088.87,Flood,1.72
O03260,2023-05-13,2023-05-26,C005,Inductor Z,3.0,4767,S001,Supplier A,APAC,0.7,92.1,False,EMEA,Yes,1299.02,Earthquake,1.38
O03261,2023-06-18,2023-07-25,C005,Inductor Z,3.0,254,S001,Supplier A,APAC,0.7,92.1,False,APAC,Yes,1017.29,NA,1.52
O03262,2023-06-24,2023-07-06,C004,Semiconductor X,22.5,2813,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,1118.02,NA,0.55
O03263,2023-10-13,2023-11-03,C002,Capacitor B,1.2,7368,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,879.36,NA,1.59
O03264,2024-02-04,2024-02-23,C002,Capacitor B,1.2,1021,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,1129.58,Typhoon,1.33
O03265,2023-02-24,2023-03-14,C004,Semiconductor X,22.5,8488,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,344.39,Flood,1.97
O03266,2023-03-08,2023-03-19,C002,Capacitor B,1.2,9735,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,1023.87,Typhoon,0.56
O03267,2023-09-09,2023-10-08,C004,Semiconductor X,22.5,3343,S003,Supplier C,Americas,0.5,93.2,True,APAC,Yes,830.71,NA,0.81
O03268,2024-03-25,2024-04-12,C004,Semiconductor X,22.5,1837,S003,Supplier C,Americas,0.5,93.2,True,APAC,Yes,1369.57,NA,1.12
O03269,2023-10-08,2023-10-13,C003,Resistor X,0.8,9095,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,676.24,NA,1.32
O03270,2023-01-17,2023-01-27,C005,Inductor Z,3.0,4308,S001,Supplier A,APAC,0.7,92.1,False,APAC,Yes,1069.87,NA,1.39
O03271,2023-04-20,2023-05-07,C002,Capacitor B,1.2,2758,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,No,1461.36,NA,0.56
O03272,2023-01-20,2023-02-24,C005,Inductor Z,3.0,9970,S001,Supplier A,APAC,0.7,92.1,False,Americas,No,1069.56,Typhoon,1.94
O03273,2024-03-09,2024-03-28,C003,Resistor X,0.8,7835,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,225.9,Typhoon,1.36
O03274,2023-02-03,2023-02-21,C003,Resistor X,0.8,2039,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,519.68,NA,0.54
O03275,2023-02-15,2023-03-02,C002,Capacitor B,1.2,1991,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,1290.35,NA,1.68
O03276,2023-02-07,2023-02-12,C004,Semiconductor X,22.5,258,S003,Supplier C,Americas,0.5,93.2,True,APAC,Yes,482.86,NA,1.59
O03277,2024-01-28,2024-02-15,C005,Inductor Z,3.0,2664,S001,Supplier A,APAC,0.7,92.1,False,Americas,No,566.69,NA,1.57
O03278,2023-11-14,2023-12-11,C001,Semiconductor A,25.0,9568,S001,Supplier A,APAC,0.7,92.1,True,EMEA,No,378.04,Flood,1.54
O03279,2023-02-03,2023-02-20,C005,Inductor Z,3.0,5038,S001,Supplier A,APAC,0.7,92.1,False,EMEA,Yes,1386.74,Earthquake,1.78
O03280,2024-02-19,2024-03-25,C005,Inductor Z,3.0,353,S001,Supplier A,APAC,0.7,92.1,False,APAC,Yes,611.31,NA,1.07
O03281,2023-02-21,2023-03-09,C002,Capacitor B,1.2,6277,S002,Supplier B,EMEA,0.3,95.4,False,Americas,No,819.15,NA,1.02
O03282,2023-07-18,2023-08-19,C005,Inductor Z,3.0,4115,S001,Supplier A,APAC,0.7,92.1,False,EMEA,Yes,500.41,Flood,0.42
O03283,2023-06-08,2023-06-30,C002,Capacitor B,1.2,151,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,623.61,NA,1.44
